SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230102203120,Y0003,71,87,95,99,1,1,1,1,B,C,96
20230102195924,L0001,94,81,70,74,2,1,1,1,A,A,91
20230102203124,Y0003,73,85,81,70,1,1,1,1,A,C,64
20230102203128,Y0003,83,87,84,87,1,1,1,1,A,C,89
20230102203132,Y0003,87,90,92,73,1,1,1,1,A,C,97
20230102203136,Y0003,80,93,82,86,1,1,1,1,A,C,89
20230102203140,Y0003,89,74,96,100,1,1,1,1,A,C,89
20230102203144,Y0003,81,86,81,82,1,1,1,1,A,C,84
20230102203148,Y0003,98,92,80,82,1,1,1,1,A,C,81
20230102203152,Y0003,72,91,92,83,1,1,1,1,A,C,99
20230102202032,N0002,94,81,82,95,1,1,1,1,A,A,96
20230102203156,Y0003,96,92,75,72,1,1,1,1,A,C,93
20230102202036,N0002,83,81,100,91,1,1,1,1,B,A,82
20230102203200,Y0003,77,89,92,91,1,1,1,1,A,C,55
20230102202040,N0002,86,85,90,100,1,1,1,1,A,A,88
20230102195928,L0001,87,88,82,87,2,1,1,1,A,A,81
20230102195932,L0001,83,93,81,91,2,1,1,1,A,A,87
20230102202044,N0002,70,97,86,93,1,1,1,1,A,A,90
20230102195936,L0001,97,93,99,89,2,1,1,1,A,B,85
20230102195940,L0001,82,78,84,94,2,1,1,1,A,B,83
20230102195944,L0001,82,92,86,77,2,1,1,1,A,A,97
20230102195948,L0001,86,84,70,78,2,1,1,1,B,A,93
20230102195952,L0001,79,86,83,83,2,1,1,1,A,A,92
20230102203204,Y0003,82,98,80,93,1,1,1,1,A,C,88
20230102195956,L0001,97,98,91,95,2,1,1,1,A,B,50
20230102203208,Y0003,80,92,97,95,1,1,1,1,A,C,68
20230102203212,Y0003,100,77,97,75,1,1,1,1,B,C,82
20230102203216,Y0003,88,92,87,72,1,1,1,1,A,C,95
20230102200000,L0001,96,89,89,85,2,1,1,1,B,A,94
20230102200004,L0001,94,78,80,90,2,1,1,1,B,A,94
20230102200008,L0001,88,83,83,81,2,1,1,1,A,A,86
20230102202048,N0002,96,83,99,86,1,1,1,1,A,A,77
20230102200012,L0001,87,81,87,70,2,1,1,1,A,B,96
20230102200016,L0001,93,88,96,98,2,1,1,1,A,A,74
20230102200020,L0001,96,85,86,89,2,1,1,1,A,A,65
20230102200024,L0001,80,94,84,81,2,1,1,1,A,A,90
20230102200028,L0001,92,89,99,99,2,1,1,1,A,A,92
20230102203220,Y0003,92,94,94,88,1,1,1,1,A,C,84
20230102200032,L0001,91,82,70,80,2,1,1,1,A,A,95
20230102203224,Y0003,89,74,81,96,1,1,1,1,A,C,96
20230102203228,Y0003,74,86,96,75,1,1,1,1,A,C,85
20230102203232,Y0003,89,73,74,98,1,1,1,1,B,C,82
20230102203236,Y0003,73,80,95,74,1,1,1,1,A,C,96
20230102202052,N0002,96,84,92,74,1,1,1,1,A,A,84
20230102200036,L0001,98,96,77,94,2,1,1,1,A,A,97
20230102202056,N0002,90,97,85,98,1,1,1,1,A,A,98
20230102202100,N0002,91,90,96,100,1,1,1,1,A,A,83
20230102202104,N0002,92,99,86,91,1,1,1,1,B,A,95
20230102202108,N0002,77,70,93,86,1,1,1,1,B,A,83
20230102203240,Y0003,81,83,70,92,1,1,1,1,B,C,100
20230102200040,L0001,74,81,79,80,2,1,1,1,B,B,99
20230102203244,Y0003,88,99,87,93,1,1,1,1,A,C,91
20230102203248,Y0003,99,100,94,83,1,1,1,1,A,C,92
20230102203252,Y0003,79,84,82,97,1,1,1,1,A,C,85
20230102203256,Y0003,80,98,72,91,1,1,1,1,B,C,84
20230102202112,N0002,89,84,83,98,1,1,1,1,A,A,89
20230102203300,Y0003,70,85,88,89,1,1,1,1,A,C,92
20230102202116,N0002,89,99,87,99,1,1,1,1,A,B,97
20230102202120,N0002,80,96,92,77,1,1,1,1,A,A,96
20230102202124,N0002,92,70,86,81,1,1,1,1,A,A,97
20230102202128,N0002,92,88,99,96,1,1,1,1,A,A,85
20230102202132,N0002,73,93,98,71,1,1,1,1,B,A,92
20230102200044,L0001,76,82,95,79,2,1,1,1,A,A,94
20230102202136,N0002,83,96,92,97,1,1,1,1,A,A,77
20230102200048,L0001,96,91,84,84,2,1,1,1,B,A,66
20230102200052,L0001,90,88,98,99,2,1,1,1,A,A,85
20230102200056,L0001,76,77,81,92,2,1,1,1,A,B,86
20230102200100,L0001,89,72,95,85,2,1,1,1,A,A,93
20230102203304,Y0003,90,76,81,94,1,1,1,1,B,C,85
20230102202140,N0002,92,100,95,92,1,1,1,1,A,A,94
20230102203308,Y0003,70,84,93,90,1,1,1,1,A,C,84
20230102203312,Y0003,82,84,95,77,1,1,1,1,A,C,90
20230102203316,Y0003,97,92,84,96,1,1,1,1,A,C,98
20230102203320,Y0003,83,80,85,85,1,1,1,1,A,C,84
20230102203324,Y0003,81,100,70,95,1,1,1,1,B,C,88
20230102202144,N0002,76,100,85,99,1,1,1,1,A,A,80
20230102203328,Y0003,96,99,76,89,1,1,1,1,A,C,96
20230102202148,N0002,91,71,72,80,1,1,1,1,A,A,99
20230102203332,Y0003,85,76,100,86,1,1,1,1,A,C,85
20230102200104,L0001,95,88,75,84,2,1,1,1,A,A,100
20230102202152,N0002,83,95,90,90,1,1,1,1,B,A,85
20230102203336,Y0003,85,100,93,79,1,1,1,1,A,C,97
20230102203340,Y0003,92,89,74,100,1,1,1,1,A,C,92
20230102202156,N0002,79,81,100,100,1,1,1,1,A,A,89
20230102203344,Y0003,89,100,74,85,1,1,1,1,B,C,58
20230102200108,L0001,81,97,100,87,2,1,1,1,B,A,81
20230102200112,L0001,86,93,92,100,2,1,1,1,A,A,93
20230102203348,Y0003,84,87,82,71,1,1,1,1,A,C,62
20230102200116,L0001,85,97,100,83,2,1,1,1,A,A,86
20230102200120,L0001,86,99,96,92,2,1,1,1,A,A,92
20230102200124,L0001,88,72,71,74,2,1,1,1,A,A,81
20230102200128,L0001,83,71,86,85,2,1,1,1,A,A,92
20230102200132,L0001,96,99,87,70,2,1,1,1,A,A,89
20230102202200,N0002,92,80,91,97,1,1,1,1,A,A,76
20230102200136,L0001,73,93,75,74,2,1,1,1,A,A,94
20230102202204,N0002,82,82,97,99,1,1,1,1,A,A,87
20230102203352,Y0003,78,90,97,94,1,1,1,1,A,C,98
20230102202208,N0002,93,91,97,80,1,1,1,1,A,A,86
20230102202212,N0002,89,90,87,91,1,1,1,1,A,A,95
20230102202216,N0002,95,99,95,85,1,1,1,1,A,A,81
20230102203356,Y0003,100,72,72,85,1,1,1,1,A,C,98
20230102202220,N0002,100,92,77,81,1,1,1,1,A,A,85
20230102203400,Y0003,86,74,89,75,1,1,1,1,A,C,98
20230102202224,N0002,84,98,94,73,1,1,1,1,A,A,83
20230102203404,Y0003,94,81,96,80,1,1,1,1,A,C,99
20230102202228,N0002,99,82,96,99,1,1,1,1,A,A,88
20230102200140,L0001,95,87,84,85,2,1,1,1,A,A,92
20230102200144,L0001,100,70,82,97,2,1,1,1,A,A,98
20230102202232,N0002,98,90,93,83,1,1,1,1,A,A,95
20230102200148,L0001,85,100,82,100,2,1,1,1,A,A,80
20230102200152,L0001,95,71,98,91,2,1,1,1,A,A,87
20230102200156,L0001,100,98,97,91,2,1,1,1,B,A,88
20230102200200,L0001,96,84,94,80,2,1,1,1,A,A,94
20230102200204,L0001,77,88,90,96,2,1,1,1,B,A,95
20230102202236,N0002,80,100,83,91,1,1,1,1,A,A,91
20230102202240,N0002,92,95,97,93,1,1,1,1,A,A,97
20230102203408,Y0003,94,72,78,89,1,1,1,1,A,C,88
20230102203412,Y0003,79,95,78,98,1,1,1,1,B,C,83
20230102200208,L0001,83,88,94,99,2,1,1,1,A,A,84
20230102203416,Y0003,99,84,83,83,1,1,1,1,A,C,70
20230102202244,N0002,76,81,92,82,1,1,1,1,A,A,97
20230102200212,L0001,81,96,84,91,2,1,1,1,A,B,81
20230102202248,N0002,92,90,80,96,1,1,1,1,B,A,93
20230102202252,N0002,86,70,83,98,1,1,1,1,A,A,97
20230102202256,N0002,73,73,85,99,1,1,1,1,A,A,91
20230102202300,N0002,87,82,94,100,1,1,1,1,A,B,95
20230102202304,N0002,92,87,91,82,1,1,1,1,B,A,52
20230102200216,L0001,87,75,96,82,2,1,1,1,A,B,82
20230102200220,L0001,99,99,80,88,2,1,1,1,B,A,96
20230102203420,Y0003,88,87,80,98,1,1,1,1,A,C,93
20230102200224,L0001,87,73,79,81,2,1,1,1,A,A,82
20230102200228,L0001,84,97,79,71,2,1,1,1,A,A,99
20230102200232,L0001,70,84,83,84,2,1,1,1,B,A,90
20230102200236,L0001,92,78,90,80,2,1,1,1,A,B,94
20230102203424,Y0003,100,89,88,91,1,1,1,1,A,C,96
20230102202308,N0002,80,93,100,93,1,1,1,1,A,B,71
20230102200240,L0001,79,81,88,91,2,1,1,1,A,A,92
20230102202312,N0002,81,81,95,83,1,1,1,1,A,A,87
20230102203428,Y0003,80,87,72,96,1,1,1,1,A,C,80
20230102200244,L0001,88,80,89,78,2,1,1,1,A,A,94
20230102200248,L0001,100,87,83,82,2,1,1,1,B,B,51
20230102200252,L0001,80,78,82,91,2,1,1,1,A,B,69
20230102200256,L0001,86,89,81,95,2,1,1,1,B,A,92
20230102200300,L0001,86,86,88,88,2,1,1,1,A,A,86
20230102203432,Y0003,76,100,83,89,1,1,1,1,A,C,59
20230102202316,N0002,94,92,84,94,1,1,1,1,A,A,80
20230102200304,L0001,80,94,77,97,2,1,1,1,B,A,84
20230102203436,Y0003,80,91,95,98,1,1,1,1,A,C,95
20230102200308,L0001,81,82,76,98,2,1,1,1,A,A,94
20230102202320,N0002,82,95,90,84,1,1,1,1,A,A,100
20230102200312,L0001,92,73,82,97,2,1,1,1,A,B,90
20230102203440,Y0003,83,100,92,100,1,1,1,1,A,C,88
20230102202324,N0002,87,75,85,97,1,1,1,1,A,A,83
20230102203444,Y0003,96,85,84,87,1,1,1,1,B,C,87
20230102200316,L0001,90,80,77,90,2,1,1,1,A,A,100
20230102202328,N0002,83,90,94,92,1,1,1,1,A,A,75
20230102203448,Y0003,83,82,73,85,1,1,1,1,B,C,81
20230102200320,L0001,79,80,91,80,2,1,1,1,A,B,50
20230102202332,N0002,84,84,97,79,1,1,1,1,A,A,91
20230102203452,Y0003,82,94,100,90,1,1,1,1,B,C,86
20230102200324,L0001,89,82,97,76,2,1,1,1,B,B,80
20230102202336,N0002,84,100,75,92,1,1,1,1,A,A,81
20230102203456,Y0003,98,89,96,83,1,1,1,1,A,C,100
20230102200328,L0001,82,87,80,88,2,1,1,1,A,A,88
20230102202340,N0002,83,96,91,91,1,1,1,1,A,B,100
20230102203500,Y0003,71,85,97,71,1,1,1,1,A,C,93
20230102200332,L0001,81,81,83,89,2,1,1,1,A,A,95
20230102202344,N0002,86,83,94,100,1,1,1,1,A,A,84
20230102203504,Y0003,98,92,96,88,1,1,1,1,A,C,86
20230102200336,L0001,91,72,95,92,2,1,1,1,B,A,81
20230102202348,N0002,72,80,80,100,1,1,1,1,B,A,90
20230102203508,Y0003,91,97,92,83,1,1,1,1,A,C,86
20230102200340,L0001,70,93,97,96,2,1,1,1,B,B,100
20230102202352,N0002,89,95,100,84,1,1,1,1,B,A,99
20230102203512,Y0003,97,93,84,98,1,1,1,1,A,C,89
20230102200344,L0001,87,96,73,99,2,1,1,1,A,A,98
20230102202356,N0002,94,98,86,98,1,1,1,1,A,A,82
20230102203516,Y0003,83,86,100,81,1,1,1,1,A,C,64
20230102200348,L0001,80,94,94,76,2,1,1,1,A,A,81
20230102202400,N0002,80,92,93,95,1,1,1,1,B,A,84
20230102203520,Y0003,80,73,86,84,1,1,1,1,A,C,90
20230102200352,L0001,94,93,94,76,2,1,1,1,A,A,98
20230102202404,N0002,96,85,100,90,1,1,1,1,A,A,58
20230102203524,Y0003,97,92,71,86,1,1,1,1,A,C,83
20230102200356,L0001,90,100,95,98,2,1,1,1,A,A,82
20230102202408,N0002,93,74,97,100,1,1,1,1,A,A,100
20230102203528,Y0003,89,86,88,98,1,1,1,1,A,C,89
20230102200400,L0001,82,86,87,76,2,1,1,1,A,A,89
20230102202412,N0002,83,86,97,81,1,1,1,1,B,A,96
20230102203532,Y0003,96,99,83,93,1,1,1,1,A,C,91
20230102200404,L0001,97,95,100,90,2,1,1,1,A,A,84
20230102202416,N0002,99,87,95,94,1,1,1,1,B,A,97
20230102203536,Y0003,72,87,89,100,1,1,1,1,A,C,96
20230102200408,L0001,92,75,85,80,2,1,1,1,A,A,96
20230102202420,N0002,96,94,84,82,1,1,1,1,A,B,95
20230102203540,Y0003,83,77,87,93,1,1,1,1,A,C,100
20230102200412,L0001,96,90,75,99,2,1,1,1,A,A,82
20230102202424,N0002,76,81,74,76,1,1,1,1,A,A,91
20230102203544,Y0003,76,87,99,80,1,1,1,1,A,C,92
20230102200416,L0001,80,89,98,86,2,1,1,1,A,A,63
20230102202428,N0002,80,96,95,72,1,1,1,1,B,A,51
20230102203548,Y0003,77,90,84,73,1,1,1,1,A,C,94
20230102200420,L0001,71,90,91,85,2,1,1,1,A,A,93
20230102202432,N0002,83,89,73,91,1,1,1,1,A,A,87
20230102203552,Y0003,71,90,83,89,1,1,1,1,A,C,96
20230102200424,L0001,86,94,83,89,2,1,1,1,A,A,91
20230102202436,N0002,85,98,89,78,1,1,1,1,A,B,76
20230102203556,Y0003,87,94,100,80,1,1,1,1,B,C,55
20230102200428,L0001,82,86,90,92,2,1,1,1,A,A,98
20230102202440,N0002,86,85,98,90,1,1,1,1,B,A,95
20230102203600,Y0003,71,81,73,89,1,1,1,1,A,C,96
20230102200432,L0001,82,92,71,73,2,1,1,1,A,A,50
20230102203604,Y0003,99,100,84,84,1,1,1,1,A,C,90
20230102200436,L0001,72,90,89,88,2,1,1,1,A,A,88
20230102203608,Y0003,91,85,97,73,1,1,1,1,A,C,85
20230102200440,L0001,82,79,100,91,2,1,1,1,B,A,94
20230102200444,L0001,94,74,92,74,2,1,1,1,A,A,96
20230102200448,L0001,92,92,80,72,2,1,1,1,A,A,92
20230102202444,N0002,78,82,86,93,1,1,1,1,A,A,60
20230102203612,Y0003,90,100,94,74,1,1,1,1,A,C,93
20230102202448,N0002,82,96,96,89,1,1,1,1,A,A,65
20230102202452,N0002,93,77,78,90,1,1,1,1,A,A,99
20230102202456,N0002,92,91,76,82,1,1,1,1,B,A,90
20230102202500,N0002,87,75,86,93,1,1,1,1,A,A,91
20230102202504,N0002,91,87,99,75,1,1,1,1,A,A,96
20230102200452,L0001,99,93,89,81,2,1,1,1,A,A,99
20230102202508,N0002,78,75,99,87,1,1,1,1,B,A,86
20230102200456,L0001,93,90,88,89,2,1,1,1,B,B,100
20230102200500,L0001,98,85,93,98,2,1,1,1,A,B,81
20230102200504,L0001,74,100,84,75,2,1,1,1,A,A,81
20230102200508,L0001,83,93,70,87,2,1,1,1,A,B,95
20230102203616,Y0003,84,87,93,94,1,1,1,1,A,C,87
20230102202512,N0002,99,97,81,84,1,1,1,1,B,A,85
20230102203620,Y0003,89,89,95,91,1,1,1,1,A,C,100
20230102203624,Y0003,83,97,85,95,1,1,1,1,B,C,83
20230102203628,Y0003,84,85,93,94,1,1,1,1,A,C,81
20230102203632,Y0003,82,86,95,75,1,1,1,1,A,C,91
20230102203636,Y0003,83,83,77,98,1,1,1,1,A,C,72
20230102200512,L0001,92,96,90,89,2,1,1,1,A,A,84
20230102203640,Y0003,97,80,80,100,1,1,1,1,A,C,80
20230102200516,L0001,82,100,77,75,2,1,1,1,A,A,95
20230102200520,L0001,91,83,89,86,2,1,1,1,A,A,53
20230102200524,L0001,81,94,95,81,2,1,1,1,A,B,100
20230102200528,L0001,70,73,90,77,2,1,1,1,A,A,93
20230102200532,L0001,87,70,94,95,2,1,1,1,A,B,81
20230102202516,N0002,80,87,100,93,1,1,1,1,B,A,97
20230102200536,L0001,96,95,92,91,2,1,1,1,A,A,89
20230102202520,N0002,98,85,78,96,1,1,1,1,A,B,88
20230102202524,N0002,100,92,72,97,1,1,1,1,A,B,80
20230102202528,N0002,81,95,87,87,1,1,1,1,A,A,92
20230102202532,N0002,76,95,79,74,1,1,1,1,B,A,51
20230102203644,Y0003,93,95,85,87,1,1,1,1,B,C,98
20230102200540,L0001,98,85,93,92,2,1,1,1,A,A,66
20230102203648,Y0003,86,88,78,71,1,1,1,1,A,C,85
20230102203652,Y0003,74,83,79,92,1,1,1,1,B,C,75
20230102203656,Y0003,92,81,77,85,1,1,1,1,B,C,91
20230102203700,Y0003,99,86,92,94,1,1,1,1,A,C,63
20230102203704,Y0003,70,88,85,91,1,1,1,1,A,C,99
20230102202536,N0002,92,98,80,93,1,1,1,1,A,A,85
20230102203708,Y0003,80,97,72,89,1,1,1,1,B,C,92
20230102202540,N0002,81,96,92,85,1,1,1,1,B,A,88
20230102202544,N0002,85,86,98,74,1,1,1,1,A,A,94
20230102202548,N0002,98,92,83,88,1,1,1,1,A,A,81
20230102202552,N0002,95,84,78,81,1,1,1,1,A,A,82
20230102202556,N0002,86,92,98,93,1,1,1,1,A,B,100
20230102200544,L0001,92,85,89,94,2,1,1,1,A,A,98
20230102202600,N0002,91,100,96,93,1,1,1,1,A,A,94
20230102200548,L0001,84,79,94,92,2,1,1,1,A,A,85
20230102200552,L0001,87,72,71,81,2,1,1,1,A,A,88
20230102200556,L0001,87,74,93,92,2,1,1,1,A,A,82
20230102200600,L0001,88,98,71,84,2,1,1,1,A,A,88
20230102200604,L0001,85,72,92,98,2,1,1,1,A,A,86
20230102202604,N0002,100,98,96,81,1,1,1,1,A,A,95
20230102203712,Y0003,96,84,88,70,1,1,1,1,A,C,85
20230102202608,N0002,96,84,80,89,1,1,1,1,A,A,95
20230102203716,Y0003,81,75,86,86,1,1,1,1,A,C,65
20230102203720,Y0003,80,75,90,84,1,1,1,1,A,C,84
20230102203724,Y0003,93,81,83,97,1,1,1,1,A,C,89
20230102203728,Y0003,71,98,82,91,1,1,1,1,A,C,98
20230102200608,L0001,95,94,75,79,2,1,1,1,B,A,52
20230102202612,N0002,75,91,99,87,1,1,1,1,A,A,85
20230102200612,L0001,86,88,70,100,2,1,1,1,A,A,96
20230102200616,L0001,83,90,94,82,2,1,1,1,A,B,93
20230102200620,L0001,84,83,88,92,2,1,1,1,B,A,100
20230102200624,L0001,90,95,74,72,2,1,1,1,A,A,85
20230102203732,Y0003,70,79,90,77,1,1,1,1,A,C,94
20230102202616,N0002,75,97,88,73,1,1,1,1,A,A,74
20230102203736,Y0003,94,72,81,97,1,1,1,1,A,C,89
20230102203740,Y0003,90,98,70,99,1,1,1,1,A,C,61
20230102203744,Y0003,95,82,96,80,1,1,1,1,A,C,99
20230102203748,Y0003,73,76,84,84,1,1,1,1,A,C,76
20230102203752,Y0003,90,83,83,95,1,1,1,1,A,C,93
20230102202620,N0002,89,82,87,87,1,1,1,1,A,A,94
20230102202624,N0002,90,97,90,93,1,1,1,1,A,A,93
20230102202628,N0002,90,96,81,95,1,1,1,1,A,A,100
20230102200628,L0001,73,94,86,76,2,1,1,1,A,A,96
20230102202632,N0002,81,94,95,71,1,1,1,1,A,B,78
20230102202636,N0002,79,89,95,79,1,1,1,1,A,A,68
20230102202640,N0002,89,81,91,85,1,1,1,1,B,A,83
20230102202644,N0002,93,97,92,99,1,1,1,1,B,A,92
20230102202648,N0002,86,85,80,89,1,1,1,1,A,A,91
20230102203756,Y0003,87,92,86,89,1,1,1,1,A,C,82
20230102202652,N0002,83,88,81,97,1,1,1,1,A,B,100
20230102203800,Y0003,73,85,77,71,1,1,1,1,A,C,77
20230102203804,Y0003,79,98,92,97,1,1,1,1,A,C,99
20230102203808,Y0003,90,81,92,96,1,1,1,1,A,C,80
20230102203812,Y0003,72,82,71,76,1,1,1,1,A,C,52
20230102203816,Y0003,86,82,79,80,1,1,1,1,A,C,99
20230102202656,N0002,72,90,82,100,1,1,1,1,A,A,93
20230102202700,N0002,71,85,83,93,1,1,1,1,A,A,87
20230102200632,L0001,85,87,96,72,2,1,1,1,A,A,86
20230102202704,N0002,78,77,100,90,1,1,1,1,A,A,94
20230102202708,N0002,88,98,92,97,1,1,1,1,A,A,96
20230102202712,N0002,79,88,70,71,1,1,1,1,A,A,63
20230102202716,N0002,79,90,80,88,1,1,1,1,A,A,93
20230102202720,N0002,88,93,92,99,1,1,1,1,A,A,96
20230102203820,Y0003,84,97,94,81,1,1,1,1,A,C,90
20230102200636,L0001,90,87,97,94,2,1,1,1,A,A,95
20230102203824,Y0003,86,93,71,97,1,1,1,1,B,C,85
20230102203828,Y0003,86,93,85,94,1,1,1,1,B,C,95
20230102203832,Y0003,83,76,84,84,1,1,1,1,A,C,84
20230102203836,Y0003,100,97,86,80,1,1,1,1,A,C,100
20230102203840,Y0003,77,86,100,89,1,1,1,1,A,C,95
20230102200640,L0001,91,98,90,87,2,1,1,1,A,A,89
20230102200644,L0001,72,95,89,70,2,1,1,1,A,B,61
20230102200648,L0001,81,81,82,97,2,1,1,1,A,A,94
20230102202724,N0002,96,84,95,94,1,1,1,1,A,A,64
20230102200652,L0001,79,97,79,80,2,1,1,1,A,A,94
20230102200656,L0001,76,89,99,97,2,1,1,1,A,B,93
20230102200700,L0001,91,89,91,98,2,1,1,1,A,A,84
20230102200704,L0001,92,87,91,86,2,1,1,1,A,A,85
20230102200708,L0001,85,95,84,83,2,1,1,1,A,A,83
20230102203844,Y0003,85,78,100,88,1,1,1,1,A,C,98
20230102202728,N0002,75,86,99,80,1,1,1,1,A,A,98
20230102203848,Y0003,89,82,89,78,1,1,1,1,A,C,80
20230102203852,Y0003,70,88,99,72,1,1,1,1,A,C,94
20230102203856,Y0003,84,91,100,100,1,1,1,1,A,C,99
20230102203900,Y0003,87,84,83,77,1,1,1,1,A,C,97
20230102203904,Y0003,88,93,89,89,1,1,1,1,A,C,75
20230102203908,Y0003,90,96,97,99,1,1,1,1,A,C,68
20230102202732,N0002,93,99,80,91,1,1,1,1,B,B,86
20230102203912,Y0003,98,75,80,96,1,1,1,1,A,C,96
20230102200712,L0001,90,91,82,90,2,1,1,1,A,A,86
20230102202736,N0002,78,97,99,88,1,1,1,1,B,A,97
20230102200716,L0001,95,87,100,88,2,1,1,1,B,A,86
20230102200720,L0001,71,82,95,89,2,1,1,1,A,A,89
20230102200724,L0001,77,91,85,90,2,1,1,1,A,A,85
20230102200728,L0001,76,97,79,72,2,1,1,1,A,A,88
20230102200732,L0001,77,82,92,73,2,1,1,1,A,A,80
20230102202740,N0002,91,86,98,100,1,1,1,1,A,A,86
20230102203916,Y0003,96,96,96,94,1,1,1,1,A,C,83
20230102202744,N0002,91,71,82,75,1,1,1,1,A,B,82
20230102203920,Y0003,87,90,99,95,1,1,1,1,A,C,95
20230102202748,N0002,73,88,92,99,1,1,1,1,A,A,82
20230102200736,L0001,85,90,77,71,2,1,1,1,A,A,73
20230102200740,L0001,92,91,75,97,2,1,1,1,A,A,90
20230102200744,L0001,80,77,89,85,2,1,1,1,A,A,86
20230102200748,L0001,77,85,70,74,2,1,1,1,A,A,85
20230102200752,L0001,95,80,91,81,2,1,1,1,B,A,80
20230102202752,N0002,78,90,100,89,1,1,1,1,A,A,66
20230102200756,L0001,86,100,89,71,2,1,1,1,A,A,88
20230102200800,L0001,94,87,100,88,2,1,1,1,A,A,95
20230102203924,Y0003,95,99,87,96,1,1,1,1,A,C,82
20230102200804,L0001,97,99,80,92,2,1,1,1,A,A,82
20230102200808,L0001,81,79,95,72,2,1,1,1,A,A,91
20230102203928,Y0003,71,96,79,89,1,1,1,1,A,C,92
20230102200812,L0001,73,83,93,84,2,1,1,1,A,B,85
20230102200816,L0001,98,78,89,76,2,1,1,1,A,A,85
20230102200820,L0001,88,70,90,97,2,1,1,1,A,A,98
20230102203932,Y0003,84,83,81,77,1,1,1,1,A,C,91
20230102202756,N0002,77,72,92,74,1,1,1,1,B,A,93
20230102202800,N0002,93,95,88,80,1,1,1,1,A,B,63
20230102202804,N0002,71,78,83,73,1,1,1,1,A,A,81
20230102200824,L0001,86,84,82,93,2,1,1,1,A,B,60
20230102202808,N0002,90,88,87,85,1,1,1,1,A,A,83
20230102202812,N0002,86,80,75,99,1,1,1,1,A,B,100
20230102202816,N0002,97,99,93,80,1,1,1,1,A,A,88
20230102202820,N0002,90,92,96,72,1,1,1,1,A,A,80
20230102202824,N0002,78,94,99,95,1,1,1,1,A,A,90
20230102202828,N0002,86,86,90,97,1,1,1,1,A,A,86
20230102203936,Y0003,96,73,87,88,1,1,1,1,B,C,99
20230102200828,L0001,82,72,71,93,2,1,1,1,A,A,80
20230102202832,N0002,97,79,77,93,1,1,1,1,A,A,88
20230102200832,L0001,87,79,78,81,2,1,1,1,A,B,89
20230102200836,L0001,85,88,84,98,2,1,1,1,A,A,84
20230102200840,L0001,91,89,91,84,2,1,1,1,A,A,97
20230102200844,L0001,95,97,79,90,2,1,1,1,A,A,89
20230102203940,Y0003,75,88,99,89,1,1,1,1,A,C,85
20230102202836,N0002,89,82,90,84,1,1,1,1,A,A,100
20230102203944,Y0003,99,87,85,90,1,1,1,1,B,C,93
20230102200848,L0001,91,99,83,96,2,1,1,1,B,B,88
20230102203948,Y0003,90,89,83,88,1,1,1,1,A,C,63
20230102200852,L0001,90,85,98,87,2,1,1,1,A,A,87
20230102200856,L0001,98,86,82,89,2,1,1,1,A,B,95
20230102200900,L0001,72,100,96,80,2,1,1,1,A,A,97
20230102200904,L0001,90,87,82,90,2,1,1,1,A,A,100
20230102200908,L0001,82,98,89,90,2,1,1,1,A,A,91
20230102203952,Y0003,77,70,84,99,1,1,1,1,A,C,86
20230102203956,Y0003,88,81,98,79,1,1,1,1,A,C,82
20230102204000,Y0003,84,90,97,92,1,1,1,1,B,C,83
20230102202840,N0002,98,72,100,87,1,1,1,1,A,A,96
20230102204004,Y0003,93,94,83,71,1,1,1,1,A,C,89
20230102204008,Y0003,88,70,73,84,1,1,1,1,B,C,84
20230102204012,Y0003,90,89,92,91,1,1,1,1,B,C,98
20230102204016,Y0003,96,91,75,91,1,1,1,1,A,C,96
20230102204020,Y0003,77,98,70,96,1,1,1,1,A,C,83
20230102204024,Y0003,73,89,82,84,1,1,1,1,A,C,63
20230102200912,L0001,85,99,93,83,2,1,1,1,A,A,84
20230102204028,Y0003,83,76,87,97,1,1,1,1,B,C,100
20230102200916,L0001,100,91,82,82,2,1,1,1,A,A,93
20230102200920,L0001,74,87,93,89,2,1,1,1,A,A,98
20230102200924,L0001,100,95,85,96,2,1,1,1,A,B,92
20230102200928,L0001,98,100,98,85,2,1,1,1,B,A,89
20230102200932,L0001,99,97,70,87,2,1,1,1,A,A,100
20230102200936,L0001,86,85,78,79,2,1,1,1,A,A,87
20230102204032,Y0003,78,97,91,79,1,1,1,1,A,C,93
20230102204036,Y0003,88,87,84,93,1,1,1,1,A,C,82
20230102202844,N0002,83,90,74,100,1,1,1,1,B,A,81
20230102204040,Y0003,73,73,99,84,1,1,1,1,A,C,55
20230102202848,N0002,85,99,91,87,1,1,1,1,A,A,95
20230102202852,N0002,70,97,74,79,1,1,1,1,A,B,90
20230102202856,N0002,96,92,74,83,1,1,1,1,A,A,71
20230102200940,L0001,81,97,87,82,2,1,1,1,A,A,99
20230102202900,N0002,72,86,80,85,1,1,1,1,A,A,100
20230102202904,N0002,95,81,87,72,1,1,1,1,A,A,100
20230102204044,Y0003,78,76,93,82,1,1,1,1,A,C,83
20230102200944,L0001,88,100,91,74,2,1,1,1,A,A,82
20230102204048,Y0003,74,86,74,86,1,1,1,1,A,C,87
20230102204052,Y0003,82,97,90,76,1,1,1,1,A,C,95
20230102204056,Y0003,94,85,83,90,1,1,1,1,A,C,93
